,Unnamed: 0,file_name,extension,ID,x_start[px],y_start[px],x_end[px],y_end[px],width,ang_vel[deg/s],IRSKY_TEMP,TEMP,WINDSP,PRES,FWHM,RHUM,TAU0,image_name
622,622,OMEGA.2022-01-05T05:55:51.673.fits,29,6,53.43,3496.8,2088.17,2010.11,2521.0,0.009823,-92.6,14.13,3.4,742.8,0.3,14.0,0.017948,OMEGA.2022-01-05T05:55:51.673.fits_strip_29_6.npy
623,623,OMEGA.2022-01-05T05:55:51.673.fits,30,7,63.84,1929.64,2090.76,444.13,2514.0,0.009821,-92.6,14.13,3.4,742.8,0.3,14.0,0.017948,OMEGA.2022-01-05T05:55:51.673.fits_strip_30_7.npy
624,624,OMEGA.2022-01-05T05:55:51.673.fits,31,8,57.6,363.79,397.02,116.42,421.0,0.009819,-92.6,14.13,3.4,742.8,0.3,14.0,0.017948,OMEGA.2022-01-05T05:55:51.673.fits_strip_31_8.npy
625,625,OMEGA.2022-01-05T03:49:22.562.fits,17,1,51.27,3758.65,522.35,4074.2,568.0,0.03606,-95.0,14.09,3.6,743.7,0.5,8.0,0.013505,OMEGA.2022-01-05T03:49:22.562.fits_strip_17_1.npy
626,626,OMEGA.2022-01-05T03:49:22.562.fits,2,2,834.94,6.98,2087.2,839.97,1505.0,0.03596,-95.0,14.09,3.6,743.7,0.5,8.0,0.013505,OMEGA.2022-01-05T03:49:22.562.fits_strip_2_2.npy
627,627,OMEGA.2022-01-05T03:49:22.562.fits,22,3,58.96,733.54,2086.38,2089.37,2440.0,0.03613,-95.0,14.09,3.6,743.7,0.5,8.0,0.013505,OMEGA.2022-01-05T03:49:22.562.fits_strip_22_3.npy
628,628,OMEGA.2022-01-05T03:49:22.562.fits,23,4,65.05,2172.74,2087.54,3523.36,2433.0,0.03617,-95.0,14.09,3.6,743.7,0.5,8.0,0.013505,OMEGA.2022-01-05T03:49:22.562.fits_strip_23_4.npy
629,629,OMEGA.2022-01-05T03:49:22.562.fits,24,5,57.16,3599.31,796.16,4091.69,889.0,0.0362,-95.0,14.09,3.6,743.7,0.5,8.0,0.013505,OMEGA.2022-01-05T03:49:22.562.fits_strip_24_5.npy
630,630,OMEGA.2022-01-05T03:49:22.562.fits,28,6,886.32,105.94,2080.21,911.05,1441.0,0.03622,-95.0,14.09,3.6,743.7,0.5,8.0,0.013505,OMEGA.2022-01-05T03:49:22.562.fits_strip_28_6.npy
631,631,OMEGA.2022-01-05T03:49:22.562.fits,3,7,57.03,911.97,2061.16,2246.86,2409.0,0.036,-95.0,14.09,3.6,743.7,0.5,8.0,0.013505,OMEGA.2022-01-05T03:49:22.562.fits_strip_3_7.npy
632,632,OMEGA.2022-01-05T03:49:22.562.fits,4,8,58.23,2339.73,2089.66,3691.36,2441.0,0.03604,-95.0,14.09,3.6,743.7,0.5,8.0,0.013505,OMEGA.2022-01-05T03:49:22.562.fits_strip_4_8.npy
633,633,OMEGA.2022-01-05T03:21:06.797.fits,13,1,151.1,1512.96,2081.98,1639.26,1936.0,0.004649,-94.3,14.45,1.83,743.8,0.54,9.0,0.016656,OMEGA.2022-01-05T03:21:06.797.fits_strip_13_1.npy
634,634,OMEGA.2022-01-05T03:21:06.797.fits,14,2,59.89,1644.63,2087.69,1775.2,2033.0,0.004649,-94.3,14.45,1.83,743.8,0.54,9.0,0.016656,OMEGA.2022-01-05T03:21:06.797.fits_strip_14_2.npy
635,635,OMEGA.2022-01-05T03:21:06.797.fits,15,3,60.0,1783.83,2079.77,1914.6,2025.0,0.004649,-94.3,14.45,1.83,743.8,0.54,9.0,0.016656,OMEGA.2022-01-05T03:21:06.797.fits_strip_15_3.npy
636,636,OMEGA.2022-01-05T03:21:06.797.fits,16,4,51.47,1924.49,2084.19,2056.42,2038.0,0.004649,-94.3,14.45,1.83,743.8,0.54,9.0,0.016656,OMEGA.2022-01-05T03:21:06.797.fits_strip_16_4.npy
637,637,OMEGA.2022-01-05T03:21:06.797.fits,29,6,51.48,2063.9,2091.02,2198.86,2045.0,0.004649,-94.3,14.45,1.83,743.8,0.54,9.0,0.016656,OMEGA.2022-01-05T03:21:06.797.fits_strip_29_6.npy
638,638,OMEGA.2022-01-05T03:21:06.797.fits,30,8,58.51,2210.1,2091.35,2340.15,2038.0,0.004648,-94.3,14.45,1.83,743.8,0.54,9.0,0.016656,OMEGA.2022-01-05T03:21:06.797.fits_strip_30_8.npy
639,639,OMEGA.2022-01-05T03:21:06.797.fits,31,9,58.45,2345.8,2091.15,2478.21,2038.0,0.004648,-94.3,14.45,1.83,743.8,0.54,9.0,0.016656,OMEGA.2022-01-05T03:21:06.797.fits_strip_31_9.npy
640,640,OMEGA.2022-01-05T03:21:06.797.fits,32,10,51.98,2489.34,2047.75,2619.39,2001.0,0.004648,-94.3,14.45,1.83,743.8,0.54,9.0,0.016656,OMEGA.2022-01-05T03:21:06.797.fits_strip_32_10.npy
641,641,OMEGA.2022-01-05T06:36:26.320.fits,12,2,51.84,3678.89,2088.5,3562.19,2041.0,0.004875,-92.9,13.62,2.85,742.6,0.61,14.0,0.015354,OMEGA.2022-01-05T06:36:26.320.fits_strip_12_2.npy
642,642,OMEGA.2022-01-05T06:36:26.320.fits,25,6,50.58,3558.58,2087.44,3445.52,2041.0,0.00486,-92.9,13.62,2.85,742.6,0.61,14.0,0.015354,OMEGA.2022-01-05T06:36:26.320.fits_strip_25_6.npy
643,643,OMEGA.2022-01-05T06:36:26.320.fits,26,7,51.53,3440.5,2088.3,3325.81,2041.0,0.004845,-92.9,13.62,2.85,742.6,0.61,14.0,0.015354,OMEGA.2022-01-05T06:36:26.320.fits_strip_26_7.npy
644,644,OMEGA.2022-01-05T06:36:26.320.fits,27,8,51.44,3319.87,2088.32,3207.19,2041.0,0.00483,-92.9,13.62,2.85,742.6,0.61,14.0,0.015354,OMEGA.2022-01-05T06:36:26.320.fits_strip_27_8.npy
645,645,OMEGA.2022-01-05T06:36:26.320.fits,28,9,56.86,3200.71,2089.1,3094.77,2036.0,0.004815,-92.9,13.62,2.85,742.6,0.61,14.0,0.015354,OMEGA.2022-01-05T06:36:26.320.fits_strip_28_9.npy
646,646,OMEGA.2022-01-05T01:09:06.355.fits,25,1,856.02,112.93,1630.98,4188.92,4150.0,0.4499,-93.1,14.32,1.3,743.5,0.57,9.0,0.018269,OMEGA.2022-01-05T01:09:06.355.fits_strip_25_1.npy
647,647,OMEGA.2022-01-05T01:09:06.355.fits,29,2,1702.81,127.6,2086.3,2131.23,2041.0,0.4498,-93.1,14.32,1.3,743.5,0.57,9.0,0.018269,OMEGA.2022-01-05T01:09:06.355.fits_strip_29_2.npy
648,648,OMEGA.2022-01-05T01:09:06.355.fits,4,4,1343.92,3.82,2089.91,3892.92,3961.0,0.4501,-93.1,14.32,1.3,743.5,0.57,9.0,0.018269,OMEGA.2022-01-05T01:09:06.355.fits_strip_4_4.npy
649,649,OMEGA.2022-01-05T06:08:00.955.fits,20,2,54.42,529.97,1426.46,4067.19,3795.0,0.1445,-92.6,14.02,3.4,742.7,0.4,14.0,0.019994,OMEGA.2022-01-05T06:08:00.955.fits_strip_20_2.npy
650,650,OMEGA.2022-01-05T06:08:00.955.fits,24,3,1573.88,3.25,2089.81,1327.28,1422.0,0.1444,-92.6,14.02,3.4,742.7,0.4,14.0,0.019994,OMEGA.2022-01-05T06:08:00.955.fits_strip_24_3.npy
651,651,OMEGA.2022-01-05T06:08:00.955.fits,5,6,51.21,1088.83,940.26,653.3,991.0,0.01095,-92.6,14.02,3.4,742.7,0.4,14.0,0.019994,OMEGA.2022-01-05T06:08:00.955.fits_strip_5_6.npy
652,652,OMEGA.2022-01-05T03:08:56.835.fits,22,1,57.03,213.03,2068.37,2776.05,3259.0,0.007944,-93.2,14.05,2.55,743.8,0.53,10.0,0.010432,OMEGA.2022-01-05T03:08:56.835.fits_strip_22_1.npy
653,653,OMEGA.2022-01-05T03:08:56.835.fits,23,3,53.64,2947.22,952.98,4087.18,1453.0,0.007899,-93.2,14.05,2.55,743.8,0.53,10.0,0.010432,OMEGA.2022-01-05T03:08:56.835.fits_strip_23_3.npy
654,654,OMEGA.2022-01-05T03:08:56.835.fits,27,4,1011.88,120.43,2087.41,1492.03,1744.0,0.007871,-93.2,14.05,2.55,743.8,0.53,10.0,0.010432,OMEGA.2022-01-05T03:08:56.835.fits_strip_27_4.npy
655,655,OMEGA.2022-01-05T03:08:56.835.fits,28,5,60.78,1630.33,2031.43,4159.16,3207.0,0.007831,-93.2,14.05,2.55,743.8,0.53,10.0,0.010432,OMEGA.2022-01-05T03:08:56.835.fits_strip_28_5.npy
656,656,OMEGA.2022-01-05T06:01:56.454.fits,2,1,723.93,4080.06,2089.35,1161.69,3223.0,0.2033,-92.6,14.13,2.95,742.8,0.36,14.0,0.018321,OMEGA.2022-01-05T06:01:56.454.fits_strip_2_1.npy
657,657,OMEGA.2022-01-05T06:01:56.454.fits,3,3,54.01,928.4,486.23,4.51,1021.0,0.2029,-92.6,14.13,2.95,742.8,0.36,14.0,0.018321,OMEGA.2022-01-05T06:01:56.454.fits_strip_3_3.npy
658,658,OMEGA.2022-01-05T06:01:56.454.fits,5,5,775.99,4091.02,2089.17,1280.68,3103.0,0.204,-92.6,14.13,2.95,742.8,0.36,14.0,0.018321,OMEGA.2022-01-05T06:01:56.454.fits_strip_5_5.npy
659,659,OMEGA.2022-01-05T06:01:56.454.fits,6,6,52.64,1049.23,540.0,5.4,1153.0,0.2037,-92.6,14.13,2.95,742.8,0.36,14.0,0.018321,OMEGA.2022-01-05T06:01:56.454.fits_strip_6_6.npy
660,660,OMEGA.2022-01-05T06:01:56.454.fits,9,7,52.23,1604.16,746.29,113.85,1645.0,0.2044,-92.6,14.13,2.95,742.8,0.36,14.0,0.018321,OMEGA.2022-01-05T06:01:56.454.fits_strip_9_7.npy
661,661,OMEGA.2022-01-05T06:56:39.953.fits,20,1,795.36,4087.16,1378.65,3974.88,595.0,0.004797,-92.6,13.61,4.25,742.5,0.53,14.0,0.013382,OMEGA.2022-01-05T06:56:39.953.fits_strip_20_1.npy
662,662,OMEGA.2022-01-05T06:56:39.953.fits,22,3,50.99,578.96,2089.55,191.78,2076.0,0.004797,-92.6,13.61,4.25,742.5,0.53,14.0,0.013382,OMEGA.2022-01-05T06:56:39.953.fits_strip_22_3.npy
663,663,OMEGA.2022-01-05T06:56:39.953.fits,23,4,52.7,171.42,931.87,3.83,896.0,0.004797,-92.6,13.61,4.25,742.5,0.53,14.0,0.013382,OMEGA.2022-01-05T06:56:39.953.fits_strip_23_4.npy
664,664,OMEGA.2022-01-05T06:56:39.953.fits,5,7,55.07,2618.34,2088.73,2232.14,2071.0,0.004796,-92.6,13.61,4.25,742.5,0.53,14.0,0.013382,OMEGA.2022-01-05T06:56:39.953.fits_strip_5_7.npy
665,665,OMEGA.2022-01-05T06:56:39.953.fits,6,10,50.69,2210.97,2088.84,1821.65,2076.0,0.004796,-92.6,13.61,4.25,742.5,0.53,14.0,0.013382,OMEGA.2022-01-05T06:56:39.953.fits_strip_6_10.npy
666,666,OMEGA.2022-01-05T06:56:39.953.fits,7,11,52.47,1803.87,2060.95,1419.08,2046.0,0.004797,-92.6,13.61,4.25,742.5,0.53,14.0,0.013382,OMEGA.2022-01-05T06:56:39.953.fits_strip_7_11.npy
667,667,OMEGA.2022-01-05T06:14:06.166.fits,12,1,50.83,4124.28,1357.23,117.9,4215.0,0.2572,-93.0,13.89,2.42,742.8,0.35,14.0,0.017652,OMEGA.2022-01-05T06:14:06.166.fits_strip_12_1.npy
668,668,OMEGA.2022-01-05T06:14:06.166.fits,15,2,718.97,4195.29,2044.48,108.9,4297.0,0.258,-93.0,13.89,2.42,742.8,0.35,14.0,0.017652,OMEGA.2022-01-05T06:14:06.166.fits_strip_15_2.npy
669,669,OMEGA.2022-01-05T06:14:06.166.fits,17,3,54.74,1160.01,2084.76,162.19,2263.0,0.011,-93.0,13.89,2.42,742.8,0.35,14.0,0.017652,OMEGA.2022-01-05T06:14:06.166.fits_strip_17_3.npy
670,670,OMEGA.2022-01-05T06:14:06.166.fits,17,4,697.41,4079.38,2025.5,6.44,4285.0,0.2557,-93.0,13.89,2.42,742.8,0.35,14.0,0.017652,OMEGA.2022-01-05T06:14:06.166.fits_strip_17_4.npy
671,671,OMEGA.2022-01-05T06:14:06.166.fits,4,8,1516.8,1498.13,2087.67,1217.76,637.0,0.011,-93.0,13.89,2.42,742.8,0.35,14.0,0.017652,OMEGA.2022-01-05T06:14:06.166.fits_strip_4_8.npy
672,672,OMEGA.2022-01-05T06:14:06.166.fits,8,9,1386.58,4080.24,2089.29,1928.05,2265.0,0.2567,-93.0,13.89,2.42,742.8,0.35,14.0,0.017652,OMEGA.2022-01-05T06:14:06.166.fits_strip_8_9.npy
673,673,OMEGA.2022-01-05T01:03:01.884.fits,17,1,1050.8,4070.99,955.82,8.1,4065.0,0.3299,-93.0,14.26,1.27,743.5,0.59,6.0,0.019253,OMEGA.2022-01-05T01:03:01.884.fits_strip_17_1.npy
674,674,OMEGA.2022-01-05T01:03:01.884.fits,25,2,1245.64,4187.01,1157.93,123.96,4065.0,0.3296,-93.0,14.26,1.27,743.5,0.59,6.0,0.019253,OMEGA.2022-01-05T01:03:01.884.fits_strip_25_2.npy
675,675,OMEGA.2022-01-05T01:03:01.884.fits,29,3,1344.39,4186.99,1251.22,140.07,4049.0,0.3294,-93.0,14.26,1.27,743.5,0.59,6.0,0.019253,OMEGA.2022-01-05T01:03:01.884.fits_strip_29_3.npy
676,676,OMEGA.2022-01-30T03:25:27.748.fits,10,2,58.28,277.7,2088.7,724.5,2080.0,0.09195,-93.9,13.87,0.75,744.5,0.45,10.0,0.019858,OMEGA.2022-01-30T03:25:27.748.fits_strip_10_2.npy
677,677,OMEGA.2022-01-30T03:25:27.748.fits,11,3,51.94,749.04,2082.77,1198.63,2081.0,0.09203,-93.9,13.87,0.75,744.5,0.45,10.0,0.019858,OMEGA.2022-01-30T03:25:27.748.fits_strip_11_3.npy
678,678,OMEGA.2022-01-30T03:25:27.748.fits,12,4,58.45,1223.44,2088.43,1672.26,2080.0,0.09212,-93.9,13.87,0.75,744.5,0.45,10.0,0.019858,OMEGA.2022-01-30T03:25:27.748.fits_strip_12_4.npy
679,679,OMEGA.2022-01-30T03:25:27.748.fits,25,8,58.29,1697.5,2087.92,2147.88,2080.0,0.0922,-93.9,13.87,0.75,744.5,0.45,10.0,0.019858,OMEGA.2022-01-30T03:25:27.748.fits_strip_25_8.npy
680,680,OMEGA.2022-01-30T03:25:27.748.fits,26,9,58.42,2173.92,2088.85,2620.67,2080.0,0.09228,-93.9,13.87,0.75,744.5,0.45,10.0,0.019858,OMEGA.2022-01-30T03:25:27.748.fits_strip_26_9.npy
681,681,OMEGA.2022-01-30T03:25:27.748.fits,27,10,59.92,2646.15,2083.38,3092.01,2073.0,0.09236,-93.9,13.87,0.75,744.5,0.45,10.0,0.019858,OMEGA.2022-01-30T03:25:27.748.fits_strip_27_10.npy
682,682,OMEGA.2022-01-30T03:25:27.748.fits,28,11,65.08,3121.44,2087.42,3572.36,2073.0,0.09244,-93.9,13.87,0.75,744.5,0.45,10.0,0.019858,OMEGA.2022-01-30T03:25:27.748.fits_strip_28_11.npy
683,683,OMEGA.2022-01-30T03:25:27.748.fits,5,12,52.0,3852.06,1129.74,4091.45,1105.0,0.09185,-93.9,13.87,0.75,744.5,0.45,10.0,0.019858,OMEGA.2022-01-30T03:25:27.748.fits_strip_5_12.npy
684,684,OMEGA.2022-01-30T03:25:27.748.fits,9,13,1422.51,106.4,2090.38,254.07,685.0,0.09189,-93.9,13.87,0.75,744.5,0.45,10.0,0.019858,OMEGA.2022-01-30T03:25:27.748.fits_strip_9_13.npy
685,685,OMEGA.2022-01-30T05:26:15.209.fits,10,2,782.62,4185.77,1697.66,111.26,4177.0,0.08137,-95.4,12.23,0.0,744.0,0.56,12.0,0.02235,OMEGA.2022-01-30T05:26:15.209.fits_strip_10_2.npy
686,686,OMEGA.2022-01-30T05:26:15.209.fits,13,3,1925.88,4183.15,2086.52,3463.87,738.0,0.08129,-95.4,12.23,0.0,744.0,0.56,12.0,0.02235,OMEGA.2022-01-30T05:26:15.209.fits_strip_13_3.npy
687,687,OMEGA.2022-01-30T05:26:15.209.fits,14,4,54.52,2961.2,687.26,133.12,2899.0,0.08132,-95.4,12.23,0.0,744.0,0.56,12.0,0.02235,OMEGA.2022-01-30T05:26:15.209.fits_strip_14_4.npy
688,688,OMEGA.2022-01-30T05:26:15.209.fits,3,11,583.78,4063.8,1507.17,7.58,4161.0,0.08148,-95.4,12.23,0.0,744.0,0.56,12.0,0.02235,OMEGA.2022-01-30T05:26:15.209.fits_strip_3_11.npy
689,689,OMEGA.2022-01-30T05:26:15.209.fits,6,13,1713.4,4087.38,2086.84,2424.8,1705.0,0.0814,-95.4,12.23,0.0,744.0,0.56,12.0,0.02235,OMEGA.2022-01-30T05:26:15.209.fits_strip_6_13.npy
690,690,OMEGA.2022-01-30T05:26:15.209.fits,7,15,78.8,1832.7,489.06,8.26,1871.0,0.08143,-95.4,12.23,0.0,744.0,0.56,12.0,0.02235,OMEGA.2022-01-30T05:26:15.209.fits_strip_7_15.npy
691,691,OMEGA.2022-01-30T02:58:58.254.fits,10,2,236.83,157.41,2088.66,247.21,1855.0,0.004607,-93.9,12.67,1.73,744.6,0.59,16.0,0.020409,OMEGA.2022-01-30T02:58:58.254.fits_strip_10_2.npy
692,692,OMEGA.2022-01-30T02:58:58.254.fits,11,3,51.01,253.5,2088.57,353.17,2041.0,0.004607,-93.9,12.67,1.73,744.6,0.59,16.0,0.020409,OMEGA.2022-01-30T02:58:58.254.fits_strip_11_3.npy
693,693,OMEGA.2022-01-30T01:49:15.032.fits,10,1,576.35,105.13,2089.65,1353.88,1963.0,0.1427,-94.0,13.3,4.63,744.4,0.81,16.0,0.009351,OMEGA.2022-01-30T01:49:15.032.fits_strip_10_1.npy
694,694,OMEGA.2022-01-30T01:49:15.032.fits,11,3,56.18,1446.24,2088.7,3129.45,2640.0,0.143,-94.0,13.3,4.63,744.4,0.81,16.0,0.009351,OMEGA.2022-01-30T01:49:15.032.fits_strip_11_3.npy
695,695,OMEGA.2022-01-30T01:49:15.032.fits,12,4,54.96,3217.67,1234.01,4192.72,1531.0,0.1432,-94.0,13.3,4.63,744.4,0.81,16.0,0.009351,OMEGA.2022-01-30T01:49:15.032.fits_strip_12_4.npy
696,696,OMEGA.2022-01-30T01:49:15.032.fits,16,6,1704.38,120.55,2087.36,437.3,498.0,0.1434,-94.0,13.3,4.63,744.4,0.81,16.0,0.009351,OMEGA.2022-01-30T01:49:15.032.fits_strip_16_6.npy
697,697,OMEGA.2022-01-30T01:49:15.032.fits,29,7,61.71,534.59,2089.3,2212.78,2633.0,0.1435,-94.0,13.3,4.63,744.4,0.81,16.0,0.009351,OMEGA.2022-01-30T01:49:15.032.fits_strip_29_7.npy
698,698,OMEGA.2022-01-30T01:49:15.032.fits,30,8,55.75,2307.84,2083.45,3985.89,2633.0,0.1438,-94.0,13.3,4.63,744.4,0.81,16.0,0.009351,OMEGA.2022-01-30T01:49:15.032.fits_strip_30_8.npy
699,699,OMEGA.2022-01-30T01:49:15.032.fits,5,9,56.54,1955.24,2051.45,3607.03,2591.0,0.1424,-94.0,13.3,4.63,744.4,0.81,16.0,0.009351,OMEGA.2022-01-30T01:49:15.032.fits_strip_5_9.npy
700,700,OMEGA.2022-01-30T01:49:15.032.fits,6,11,54.9,3724.39,494.61,4087.09,571.0,0.1426,-94.0,13.3,4.63,744.4,0.81,16.0,0.009351,OMEGA.2022-01-30T01:49:15.032.fits_strip_6_11.npy
701,701,OMEGA.2022-01-30T03:11:11.456.fits,27,2,60.91,3929.03,2072.85,2323.55,2575.0,0.004245,-94.0,13.31,1.27,744.6,0.67,13.0,0.023489,OMEGA.2022-01-30T03:11:11.456.fits_strip_27_2.npy
702,702,OMEGA.2022-01-30T03:11:11.456.fits,27,3,52.21,3935.53,2064.07,2329.96,2575.0,0.004245,-94.0,13.31,1.27,744.6,0.67,13.0,0.023489,OMEGA.2022-01-30T03:11:11.456.fits_strip_27_3.npy
703,703,OMEGA.2022-01-30T03:00:43.994.fits,25,1,920.6,506.33,2089.2,563.41,1171.0,0.004607,-93.9,12.79,1.73,744.6,0.64,15.0,0.02543,OMEGA.2022-01-30T03:00:43.994.fits_strip_25_1.npy
704,704,OMEGA.2022-01-30T03:00:43.994.fits,26,2,58.49,570.23,2086.12,668.23,2031.0,0.004606,-93.9,12.79,1.73,744.6,0.64,15.0,0.02543,OMEGA.2022-01-30T03:00:43.994.fits_strip_26_2.npy
705,705,OMEGA.2022-01-30T03:00:43.994.fits,27,3,51.46,674.37,673.71,704.77,624.0,0.004606,-93.9,12.79,1.73,744.6,0.64,15.0,0.02543,OMEGA.2022-01-30T03:00:43.994.fits_strip_27_3.npy
706,706,OMEGA.2022-01-30T03:09:26.986.fits,16,1,573.34,4192.42,2089.25,2975.39,1945.0,0.004304,-94.0,13.28,1.38,744.5,0.67,13.0,0.027554,OMEGA.2022-01-30T03:09:26.986.fits_strip_16_1.npy
707,707,OMEGA.2022-01-30T03:09:26.986.fits,16,2,593.78,4175.88,2084.87,2979.06,1913.0,0.004304,-94.0,13.28,1.38,744.5,0.67,13.0,0.027554,OMEGA.2022-01-30T03:09:26.986.fits_strip_16_2.npy
708,708,OMEGA.2022-01-30T03:09:26.986.fits,16,3,593.45,4175.48,2072.16,2988.79,1897.0,0.004304,-94.0,13.28,1.38,744.5,0.67,13.0,0.027554,OMEGA.2022-01-30T03:09:26.986.fits_strip_16_3.npy
709,709,OMEGA.2022-01-30T02:51:26.213.fits,1,1,916.32,667.32,2090.67,729.55,1177.0,0.004608,-93.9,12.56,2.2,744.6,0.52,16.0,0.023291,OMEGA.2022-01-30T02:51:26.213.fits_strip_1_1.npy
710,710,OMEGA.2022-01-30T02:51:26.213.fits,2,2,57.03,735.62,2088.22,842.52,2035.0,0.004608,-93.9,12.56,2.2,744.6,0.52,16.0,0.023291,OMEGA.2022-01-30T02:51:26.213.fits_strip_2_2.npy
711,711,OMEGA.2022-01-30T02:51:26.213.fits,3,3,56.95,846.16,698.07,879.77,643.0,0.004608,-93.9,12.56,2.2,744.6,0.52,16.0,0.023291,OMEGA.2022-01-30T02:51:26.213.fits_strip_3_3.npy
712,712,OMEGA.2022-01-30T01:10:33.406.fits,14,2,1411.09,132.93,1641.02,4188.42,4063.0,0.4873,-94.6,13.32,3.65,744.2,0.64,17.0,0.010571,OMEGA.2022-01-30T01:10:33.406.fits_strip_14_2.npy
713,713,OMEGA.2022-01-30T01:10:33.406.fits,24,4,367.24,4075.57,1834.73,12.46,4321.0,0.5941,-94.6,13.32,3.65,744.2,0.64,17.0,0.010571,OMEGA.2022-01-30T01:10:33.406.fits_strip_24_4.npy
714,714,OMEGA.2022-01-30T01:10:33.406.fits,27,5,996.28,4183.55,2083.95,1184.71,3191.0,0.5923,-94.6,13.32,3.65,744.2,0.64,17.0,0.010571,OMEGA.2022-01-30T01:10:33.406.fits_strip_27_5.npy
715,715,OMEGA.2022-01-30T01:10:33.406.fits,30,7,1514.99,4186.77,2087.21,2604.03,1684.0,0.59,-94.6,13.32,3.65,744.2,0.64,17.0,0.010571,OMEGA.2022-01-30T01:10:33.406.fits_strip_30_7.npy
716,716,OMEGA.2022-01-30T01:10:33.406.fits,31,8,53.87,2307.54,843.36,133.44,2314.0,0.591,-94.6,13.32,3.65,744.2,0.64,17.0,0.010571,OMEGA.2022-01-30T01:10:33.406.fits_strip_31_8.npy
717,717,OMEGA.2022-01-30T03:02:28.995.fits,28,4,1628.16,860.21,2083.6,882.84,457.0,0.004606,-94.0,12.93,1.48,744.6,0.55,14.0,0.02714,OMEGA.2022-01-30T03:02:28.995.fits_strip_28_4.npy
718,718,OMEGA.2022-01-30T02:32:47.590.fits,26,1,51.31,2278.7,2088.57,1677.91,2125.0,0.006094,-93.9,12.55,2.55,744.6,0.52,18.0,0.017851,OMEGA.2022-01-30T02:32:47.590.fits_strip_26_1.npy
719,719,OMEGA.2022-01-30T02:32:47.590.fits,27,2,54.15,1646.02,2089.33,1048.79,2122.0,0.006067,-93.9,12.55,2.55,744.6,0.52,18.0,0.017851,OMEGA.2022-01-30T02:32:47.590.fits_strip_27_2.npy
720,720,OMEGA.2022-01-30T01:31:01.669.fits,25,5,2084.95,3614.86,1047.6,111.2,3655.0,0.5396,-94.8,13.32,4.38,744.3,0.48,18.0,0.013819,OMEGA.2022-01-30T01:31:01.669.fits_strip_25_5.npy
721,721,OMEGA.2022-01-30T01:31:01.669.fits,30,7,1436.47,4183.15,233.11,145.66,4214.0,0.5399,-94.8,13.32,4.38,744.3,0.48,18.0,0.013819,OMEGA.2022-01-30T01:31:01.669.fits_strip_30_7.npy
722,722,OMEGA.2022-01-30T01:31:01.669.fits,4,8,1834.28,4074.8,623.31,11.41,4241.0,0.5392,-94.8,13.32,4.38,744.3,0.48,18.0,0.013819,OMEGA.2022-01-30T01:31:01.669.fits_strip_4_8.npy
723,723,OMEGA.2022-01-30T01:31:01.669.fits,8,9,2084.17,441.63,1955.63,9.33,452.0,0.5394,-94.8,13.32,4.38,744.3,0.48,18.0,0.013819,OMEGA.2022-01-30T01:31:01.669.fits_strip_8_9.npy
724,724,OMEGA.2022-01-30T02:31:02.889.fits,11,1,56.99,4172.76,2087.75,3571.15,2119.0,0.006177,-93.9,12.66,2.92,744.6,0.51,18.0,0.017646,OMEGA.2022-01-30T02:31:02.889.fits_strip_11_1.npy
725,725,OMEGA.2022-01-30T02:31:02.889.fits,13,2,1005.5,707.52,2084.9,383.45,1128.0,0.006227,-93.9,12.66,2.92,744.6,0.51,18.0,0.017646,OMEGA.2022-01-30T02:31:02.889.fits_strip_13_2.npy
726,726,OMEGA.2022-01-30T02:31:02.889.fits,14,3,57.99,347.16,868.48,104.61,847.0,0.006209,-93.9,12.66,2.92,744.6,0.51,18.0,0.017646,OMEGA.2022-01-30T02:31:02.889.fits_strip_14_3.npy
727,727,OMEGA.2022-01-02T06:30:52.304.astred.cal.fits,10,1,54.56,3366.83,2081.88,2323.58,2281.0,0.1406,-90.2,15.1,10.23,743.3,0.94,15.0,0.003141,OMEGA.2022-01-02T06:30:52.304.astred.cal.fits_strip_10_1.npy
728,728,OMEGA.2022-01-02T06:30:52.304.astred.cal.fits,11,2,96.42,2243.93,2082.29,1225.03,2233.0,0.1403,-90.2,15.1,10.23,743.3,0.94,15.0,0.003141,OMEGA.2022-01-02T06:30:52.304.astred.cal.fits_strip_11_2.npy
729,729,OMEGA.2022-01-02T06:30:52.304.astred.cal.fits,12,4,57.72,1163.88,2082.87,122.98,2278.0,0.14,-90.2,15.1,10.23,743.3,0.94,15.0,0.003141,OMEGA.2022-01-02T06:30:52.304.astred.cal.fits_strip_12_4.npy
730,730,OMEGA.2022-01-02T06:30:52.304.astred.cal.fits,22,5,55.94,3011.05,2086.27,1969.28,2283.0,0.1394,-90.2,15.1,10.23,743.3,0.94,15.0,0.003141,OMEGA.2022-01-02T06:30:52.304.astred.cal.fits_strip_22_5.npy
731,731,OMEGA.2022-01-02T06:30:52.304.astred.cal.fits,23,6,64.22,1907.04,2085.91,863.78,2276.0,0.139,-90.2,15.1,10.23,743.3,0.94,15.0,0.003141,OMEGA.2022-01-02T06:30:52.304.astred.cal.fits_strip_23_6.npy
732,732,OMEGA.2022-01-02T06:30:52.304.astred.cal.fits,24,7,58.91,806.69,1589.81,18.25,1723.0,0.1387,-90.2,15.1,10.23,743.3,0.94,15.0,0.003141,OMEGA.2022-01-02T06:30:52.304.astred.cal.fits_strip_24_7.npy
