,image_name,snr,alpha,beta,seeing,D,sat_altitude,npy_path
2512,image_02513.fits,20,2.5,1.5,1.0,284,2664.582518894845,image_02513.npy
2513,image_02514.fits,20,2.5,1.5,1.0,397,3150.396800404673,image_02514.npy
2514,image_02515.fits,20,2.5,1.5,1.0,291,2697.2207918522354,image_02515.npy
2515,image_02516.fits,20,2.5,1.5,1.0,176,2097.617696340303,image_02516.npy
2516,image_02517.fits,20,2.5,1.5,1.0,155,1968.5019685029529,image_02517.npy
2517,image_02518.fits,20,2.5,1.5,1.0,142,1884.144368141677,image_02518.npy
2518,image_02519.fits,20,2.5,1.5,1.0,355,2979.0938219532463,image_02519.npy
2519,image_02520.fits,20,2.5,1.5,1.0,440,3316.6247903554,image_02520.npy
2520,image_02521.fits,20,2.5,1.5,1.0,103,1604.6806535881212,image_02521.npy
2521,image_02522.fits,20,2.5,1.5,1.0,235,2423.8399287081643,image_02522.npy
2522,image_02523.fits,20,2.5,1.5,1.0,371,3045.488466568212,image_02523.npy
2523,image_02524.fits,20,2.5,1.5,1.0,422,3248.076353782343,image_02524.npy
2524,image_02525.fits,20,2.5,1.5,1.0,1,158.11388300841895,image_02525.npy
2525,image_02526.fits,20,2.5,1.5,1.0,207,2274.862633215465,image_02526.npy
2526,image_02527.fits,20,2.5,1.5,1.0,161,2006.240264773888,image_02527.npy
2527,image_02528.fits,20,2.5,1.5,1.0,466,3413.2096331752023,image_02528.npy
2528,image_02529.fits,20,2.5,1.5,1.0,266,2578.7593916455253,image_02529.npy
2529,image_02530.fits,20,2.5,1.5,1.0,2,223.60679774997897,image_02530.npy
2530,image_02531.fits,20,2.5,1.5,1.0,63,1254.9900398011132,image_02531.npy
2531,image_02532.fits,20,2.5,1.5,1.0,434,3293.933818400121,image_02532.npy
2532,image_02533.fits,20,2.5,1.5,1.0,10,500.0,image_02533.npy
2533,image_02534.fits,20,2.5,1.5,1.0,267,2583.6021365527627,image_02534.npy
2534,image_02535.fits,20,2.5,1.5,1.0,121,1739.2527130926085,image_02535.npy
2535,image_02536.fits,20,2.5,1.5,1.0,42,1024.6950765959598,image_02536.npy
2536,image_02537.fits,20,2.5,1.5,1.0,298,2729.468812791236,image_02537.npy
2537,image_02538.fits,20,2.5,1.5,1.0,409,3197.6553910638963,image_02538.npy
2538,image_02539.fits,20,2.5,1.5,1.0,312,2792.848008753788,image_02539.npy
2539,image_02540.fits,20,2.5,1.5,1.0,303,2752.2717889045766,image_02540.npy
2540,image_02541.fits,20,2.5,1.5,1.0,74,1360.1470508735442,image_02541.npy
2541,image_02542.fits,20,2.5,1.5,1.0,137,1850.675552332175,image_02542.npy
2542,image_02543.fits,20,2.5,1.5,1.0,4,316.2277660168379,image_02543.npy
2543,image_02544.fits,20,2.5,1.5,1.0,385,3102.4184114977143,image_02544.npy
2544,image_02545.fits,20,2.5,1.5,1.0,127,1781.852968120546,image_02545.npy
2545,image_02546.fits,20,2.5,1.5,1.0,24,774.5966692414834,image_02546.npy
2546,image_02547.fits,20,2.5,1.5,1.0,238,2439.2621835300934,image_02547.npy
2547,image_02548.fits,20,2.5,1.5,1.0,17,651.9202405202649,image_02548.npy
2548,image_02549.fits,20,2.5,1.5,1.0,231,2403.122968139583,image_02549.npy
2549,image_02550.fits,20,2.5,1.5,1.0,75,1369.3063937629151,image_02550.npy
2550,image_02551.fits,20,2.5,1.5,1.0,3,273.8612787525831,image_02551.npy
2551,image_02552.fits,20,2.5,1.5,1.0,19,689.202437604511,image_02552.npy
2552,image_02553.fits,20,2.5,1.5,1.0,190,2179.449471770337,image_02553.npy
2553,image_02554.fits,20,2.5,1.5,1.0,22,741.6198487095663,image_02554.npy
2554,image_02555.fits,20,2.5,1.5,1.0,375,3061.8621784789725,image_02555.npy
2555,image_02556.fits,20,2.5,1.5,1.0,39,987.4208829065748,image_02556.npy
2556,image_02557.fits,20,2.5,1.5,1.0,111,1665.8331248957682,image_02557.npy
2557,image_02558.fits,20,2.5,1.5,1.0,232,2408.318915758459,image_02558.npy
2558,image_02559.fits,20,2.5,1.5,1.0,24,774.5966692414834,image_02559.npy
2559,image_02560.fits,20,2.5,1.5,1.0,27,821.5838362577492,image_02560.npy
2560,image_02561.fits,20,2.5,1.5,1.0,97,1557.2411502397438,image_02561.npy
2561,image_02562.fits,20,2.5,1.5,1.0,322,2837.252191822221,image_02562.npy
2562,image_02563.fits,20,2.5,1.5,1.0,258,2539.6850198400584,image_02563.npy
2563,image_02564.fits,20,2.5,1.5,1.0,314,2801.78514522438,image_02564.npy
2564,image_02565.fits,20,2.5,1.5,1.0,444,3331.6662497915363,image_02565.npy
2565,image_02566.fits,20,2.5,1.5,1.0,60,1224.744871391589,image_02566.npy
2566,image_02567.fits,20,2.5,1.5,1.0,270,2598.076211353316,image_02567.npy
2567,image_02568.fits,20,2.5,1.5,1.0,106,1627.8820596099706,image_02568.npy
2568,image_02569.fits,20,2.5,1.5,1.0,404,3178.0497164141407,image_02569.npy
2569,image_02570.fits,20,2.5,1.5,1.0,210,2291.28784747792,image_02570.npy
2570,image_02571.fits,20,2.5,1.5,1.0,244,2469.817807045694,image_02571.npy
2571,image_02572.fits,20,2.5,1.5,1.0,82,1431.7821063276351,image_02572.npy
2572,image_02573.fits,20,2.5,1.5,1.0,500,3535.533905932737,image_02573.npy
2573,image_02574.fits,20,2.5,1.5,1.0,317,2815.1376520518493,image_02574.npy
2574,image_02575.fits,20,2.5,1.5,1.0,26,806.2257748298549,image_02575.npy
2575,image_02576.fits,20,2.5,1.5,1.0,346,2941.088233970549,image_02576.npy
2576,image_02577.fits,20,2.5,1.5,1.0,99,1573.2132722552274,image_02577.npy
2577,image_02578.fits,20,2.5,1.5,1.0,409,3197.6553910638963,image_02578.npy
2578,image_02579.fits,20,2.5,1.5,1.0,48,1095.4451150103323,image_02579.npy
2579,image_02580.fits,20,2.5,1.5,1.0,14,591.6079783099616,image_02580.npy
2580,image_02581.fits,20,2.5,1.5,1.0,298,2729.468812791236,image_02581.npy
2581,image_02582.fits,20,2.5,1.5,1.0,192,2190.8902300206646,image_02582.npy
2582,image_02583.fits,20,2.5,1.5,1.0,241,2454.5875417267152,image_02583.npy
2583,image_02584.fits,20,2.5,1.5,1.0,43,1036.822067666386,image_02584.npy
2584,image_02585.fits,20,2.5,1.5,1.0,496,3521.3633723318017,image_02585.npy
2585,image_02586.fits,20,2.5,1.5,1.0,107,1635.5427233796129,image_02586.npy
2586,image_02587.fits,20,2.5,1.5,1.0,355,2979.0938219532463,image_02587.npy
2587,image_02588.fits,20,2.5,1.5,1.0,368,3033.15017762062,image_02588.npy
2588,image_02589.fits,20,2.5,1.5,1.0,205,2263.8462845343543,image_02589.npy
2589,image_02590.fits,20,2.5,1.5,1.0,275,2622.0221204253785,image_02590.npy
2590,image_02591.fits,20,2.5,1.5,1.0,133,1823.4582528810467,image_02591.npy
2591,image_02592.fits,20,2.5,1.5,1.0,26,806.2257748298549,image_02592.npy
2592,image_02593.fits,20,2.5,1.5,1.0,32,894.4271909999159,image_02593.npy
2593,image_02594.fits,20,2.5,1.5,1.0,309,2779.388421937459,image_02594.npy
2594,image_02595.fits,20,2.5,1.5,1.0,37,961.7692030835672,image_02595.npy
2595,image_02596.fits,20,2.5,1.5,1.0,168,2049.39015319192,image_02596.npy
2596,image_02597.fits,20,2.5,1.5,1.0,168,2049.39015319192,image_02597.npy
2597,image_02598.fits,20,2.5,1.5,1.0,246,2479.9193535274485,image_02598.npy
2598,image_02599.fits,20,2.5,1.5,1.0,459,3387.476937190864,image_02599.npy
2599,image_02600.fits,20,2.5,1.5,1.0,67,1294.2179105544783,image_02600.npy
2600,image_02601.fits,20,2.5,1.5,1.0,400,3162.2776601683795,image_02601.npy
2601,image_02602.fits,20,2.5,1.5,1.0,135,1837.117307087384,image_02602.npy
2602,image_02603.fits,20,2.5,1.5,1.0,11,524.4044240850758,image_02603.npy
2603,image_02604.fits,20,2.5,1.5,1.0,135,1837.117307087384,image_02604.npy
2604,image_02605.fits,20,2.5,1.5,1.0,384,3098.386676965933,image_02605.npy
2605,image_02606.fits,20,2.5,1.5,1.0,424,3255.764119219941,image_02606.npy
2606,image_02607.fits,20,2.5,1.5,1.0,454,3368.9761055846034,image_02607.npy
2607,image_02608.fits,20,2.5,1.5,1.0,133,1823.4582528810467,image_02608.npy
2608,image_02609.fits,20,2.5,1.5,1.0,127,1781.852968120546,image_02609.npy
2609,image_02610.fits,20,2.5,1.5,1.0,433,3290.13677527242,image_02610.npy
2610,image_02611.fits,20,2.5,1.5,1.0,287,2678.6190471957743,image_02611.npy
2611,image_02612.fits,20,2.5,1.5,1.0,393,3134.485603731496,image_02612.npy
2612,image_02613.fits,20,2.5,1.5,1.0,267,2583.6021365527627,image_02613.npy
2613,image_02614.fits,20,2.5,1.5,1.0,442,3324.1540277189324,image_02614.npy
2614,image_02615.fits,20,2.5,1.5,1.0,268,2588.4358211089566,image_02615.npy
2615,image_02616.fits,20,2.5,1.5,1.0,38,974.6794344808964,image_02616.npy
2616,image_02617.fits,20,2.5,1.5,1.0,106,1627.8820596099706,image_02617.npy
2617,image_02618.fits,20,2.5,1.5,1.0,222,2355.8437978779493,image_02618.npy
2618,image_02619.fits,20,2.5,1.5,1.0,290,2692.582403567252,image_02619.npy
2619,image_02620.fits,20,2.5,1.5,1.0,400,3162.2776601683795,image_02620.npy
2620,image_02621.fits,20,2.5,1.5,1.0,286,2673.948391424188,image_02621.npy
2621,image_02622.fits,20,2.5,1.5,1.0,484,3478.505426185217,image_02622.npy
2622,image_02623.fits,20,2.5,1.5,1.0,166,2037.154878746336,image_02623.npy
2623,image_02624.fits,20,2.5,1.5,1.0,264,2569.046515733025,image_02624.npy
2624,image_02625.fits,20,2.5,1.5,1.0,186,2156.3858652847825,image_02625.npy
2625,image_02626.fits,20,2.5,1.5,1.0,206,2269.3611435820435,image_02626.npy
2626,image_02627.fits,20,2.5,1.5,1.0,356,2983.2867780352594,image_02627.npy
2627,image_02628.fits,20,2.5,1.5,1.0,414,3217.1415884290823,image_02628.npy
2628,image_02629.fits,20,2.5,1.5,1.0,449,3350.3731135501907,image_02629.npy
2629,image_02630.fits,20,2.5,1.5,1.0,29,851.46931829632,image_02630.npy
2630,image_02631.fits,20,2.5,1.5,1.0,460,3391.164991562634,image_02631.npy
2631,image_02632.fits,20,2.5,1.5,1.0,259,2544.6021299998943,image_02632.npy
2632,image_02633.fits,20,2.5,1.5,1.0,336,2898.275349237888,image_02633.npy
2633,image_02634.fits,20,2.5,1.5,1.0,458,3383.784863137726,image_02634.npy
2634,image_02635.fits,20,2.5,1.5,1.0,405,3181.980515339464,image_02635.npy
2635,image_02636.fits,20,2.5,1.5,1.0,287,2678.6190471957743,image_02636.npy
2636,image_02637.fits,20,2.5,1.5,1.0,493,3510.6979363083915,image_02637.npy
2637,image_02638.fits,20,2.5,1.5,1.0,229,2392.6972228010795,image_02638.npy
2638,image_02639.fits,20,2.5,1.5,1.0,406,3185.9064644147984,image_02639.npy
2639,image_02640.fits,20,2.5,1.5,1.0,383,3094.349689353161,image_02640.npy
2640,image_02641.fits,20,2.5,1.5,1.0,421,3244.225639501667,image_02641.npy
2641,image_02642.fits,20,2.5,1.5,1.0,370,3041.38126514911,image_02642.npy
2642,image_02643.fits,20,2.5,1.5,1.0,297,2724.8853186877423,image_02643.npy
2643,image_02644.fits,20,2.5,1.5,1.0,332,2880.9720581775864,image_02644.npy
2644,image_02645.fits,20,2.5,1.5,1.0,158,1987.460691435179,image_02645.npy
2645,image_02646.fits,20,2.5,1.5,1.0,81,1423.0249470757706,image_02646.npy
2646,image_02647.fits,20,2.5,1.5,1.0,79,1405.3469322555195,image_02647.npy
2647,image_02648.fits,20,2.5,1.5,1.0,448,3346.640106136302,image_02648.npy
2648,image_02649.fits,20,2.5,1.5,1.0,196,2213.5943621178653,image_02649.npy
2649,image_02650.fits,20,2.5,1.5,1.0,258,2539.6850198400584,image_02650.npy
2650,image_02651.fits,20,2.5,1.5,1.0,466,3413.2096331752023,image_02651.npy
2651,image_02652.fits,20,2.5,1.5,1.0,494,3514.256678161116,image_02652.npy
2652,image_02653.fits,20,2.5,1.5,1.0,479,3460.4912945996552,image_02653.npy
2653,image_02654.fits,20,2.5,1.5,1.0,121,1739.2527130926085,image_02654.npy
2654,image_02655.fits,20,2.5,1.5,1.0,231,2403.122968139583,image_02655.npy
2655,image_02656.fits,20,2.5,1.5,1.0,472,3435.112807463533,image_02656.npy
2656,image_02657.fits,20,2.5,1.5,1.0,191,2185.1773383412155,image_02657.npy
2657,image_02658.fits,20,2.5,1.5,1.0,193,2196.5882636488795,image_02658.npy
2658,image_02659.fits,20,2.5,1.5,1.0,404,3178.0497164141407,image_02659.npy
2659,image_02660.fits,20,2.5,1.5,1.0,450,3354.1019662496847,image_02660.npy
2660,image_02661.fits,20,2.5,1.5,1.0,87,1474.788120375263,image_02661.npy
2661,image_02662.fits,20,2.5,1.5,1.0,3,273.8612787525831,image_02662.npy
2662,image_02663.fits,20,2.5,1.5,1.0,67,1294.2179105544783,image_02663.npy
2663,image_02664.fits,20,2.5,1.5,1.0,18,670.8203932499368,image_02664.npy
2664,image_02665.fits,20,2.5,1.5,1.0,311,2788.368698719737,image_02665.npy
2665,image_02666.fits,20,2.5,1.5,1.0,363,3012.474066278414,image_02666.npy
2666,image_02667.fits,20,2.5,1.5,1.0,203,2252.776065213762,image_02667.npy
2667,image_02668.fits,20,2.5,1.5,1.0,409,3197.6553910638963,image_02668.npy
2668,image_02669.fits,20,2.5,1.5,1.0,226,2376.9728648009427,image_02669.npy
2669,image_02670.fits,20,2.5,1.5,1.0,252,2509.9800796022264,image_02670.npy
2670,image_02671.fits,20,2.5,1.5,1.0,162,2012.4611797498103,image_02671.npy
2671,image_02672.fits,20,2.5,1.5,1.0,323,2841.6544476765644,image_02672.npy
2672,image_02673.fits,20,2.5,1.5,1.0,15,612.3724356957945,image_02673.npy
2673,image_02674.fits,20,2.5,1.5,1.0,266,2578.7593916455253,image_02674.npy
2674,image_02675.fits,20,2.5,1.5,1.0,220,2345.207879911715,image_02675.npy
2675,image_02676.fits,20,2.5,1.5,1.0,95,1541.103500742244,image_02676.npy
2676,image_02677.fits,20,2.5,1.5,1.0,495,3517.811819867572,image_02677.npy
2677,image_02678.fits,20,2.5,1.5,1.0,359,2995.8304357890484,image_02678.npy
2678,image_02679.fits,20,2.5,1.5,1.0,217,2329.1629397704232,image_02679.npy
2679,image_02680.fits,20,2.5,1.5,1.0,488,3492.849839314596,image_02680.npy
2680,image_02681.fits,20,2.5,1.5,1.0,138,1857.417562100671,image_02681.npy
2681,image_02682.fits,20,2.5,1.5,1.0,147,1917.0289512680813,image_02682.npy
2682,image_02683.fits,20,2.5,1.5,1.0,355,2979.0938219532463,image_02683.npy
2683,image_02684.fits,20,2.5,1.5,1.0,208,2280.350850198276,image_02684.npy
2684,image_02685.fits,20,2.5,1.5,1.0,488,3492.849839314596,image_02685.npy
2685,image_02686.fits,20,2.5,1.5,1.0,41,1012.4228365658292,image_02686.npy
2686,image_02687.fits,20,2.5,1.5,1.0,324,2846.049894151541,image_02687.npy
2687,image_02688.fits,20,2.5,1.5,1.0,84,1449.137674618944,image_02688.npy
2688,image_02689.fits,20,2.5,1.5,1.0,330,2872.281323269014,image_02689.npy
2689,image_02690.fits,20,2.5,1.5,1.0,321,2832.8430948430587,image_02690.npy
2690,image_02691.fits,20,2.5,1.5,1.0,46,1072.3805294763608,image_02691.npy
2691,image_02692.fits,20,2.5,1.5,1.0,128,1788.8543819998315,image_02692.npy
2692,image_02693.fits,20,2.5,1.5,1.0,498,3528.45575287547,image_02693.npy
2693,image_02694.fits,20,2.5,1.5,1.0,392,3130.4951684997054,image_02694.npy
2694,image_02695.fits,20,2.5,1.5,1.0,97,1557.2411502397438,image_02695.npy
2695,image_02696.fits,20,2.5,1.5,1.0,179,2115.4195801306178,image_02696.npy
2696,image_02697.fits,20,2.5,1.5,1.0,64,1264.9110640673516,image_02697.npy
2697,image_02698.fits,20,2.5,1.5,1.0,312,2792.848008753788,image_02698.npy
2698,image_02699.fits,20,2.5,1.5,1.0,16,632.4555320336758,image_02699.npy
2699,image_02700.fits,20,2.5,1.5,1.0,29,851.46931829632,image_02700.npy
2700,image_02701.fits,20,2.5,1.5,1.0,45,1060.6601717798212,image_02701.npy
2701,image_02702.fits,20,2.5,1.5,1.0,126,1774.823934929885,image_02702.npy
2702,image_02703.fits,20,2.5,1.5,1.0,215,2318.404623873926,image_02703.npy
2703,image_02704.fits,20,2.5,1.5,1.0,417,3228.776858192588,image_02704.npy
2704,image_02705.fits,20,2.5,1.5,1.0,61,1234.908903522847,image_02705.npy
2705,image_02706.fits,20,2.5,1.5,1.0,442,3324.1540277189324,image_02706.npy
2706,image_02707.fits,20,2.5,1.5,1.0,66,1284.5232578665127,image_02707.npy
2707,image_02708.fits,20,2.5,1.5,1.0,1,158.11388300841895,image_02708.npy
2708,image_02709.fits,20,2.5,1.5,1.0,407,3189.827581547316,image_02709.npy
2709,image_02710.fits,20,2.5,1.5,1.0,315,2806.243040080456,image_02710.npy
2710,image_02711.fits,20,2.5,1.5,1.0,383,3094.349689353161,image_02711.npy
2711,image_02712.fits,20,2.5,1.5,1.0,275,2622.0221204253785,image_02712.npy
2712,image_02713.fits,20,2.5,1.5,1.0,300,2738.6127875258303,image_02713.npy
2713,image_02714.fits,20,2.5,1.5,1.0,329,2867.926079939997,image_02714.npy
2714,image_02715.fits,20,2.5,1.5,1.0,309,2779.388421937459,image_02715.npy
2715,image_02716.fits,20,2.5,1.5,1.0,418,3232.6459750489225,image_02716.npy
2716,image_02717.fits,20,2.5,1.5,1.0,340,2915.4759474226503,image_02717.npy
2717,image_02718.fits,20,2.5,1.5,1.0,277,2631.539473388153,image_02718.npy
2718,image_02719.fits,20,2.5,1.5,1.0,266,2578.7593916455253,image_02719.npy
2719,image_02720.fits,20,2.5,1.5,1.0,287,2678.6190471957743,image_02720.npy
2720,image_02721.fits,20,2.5,1.5,1.0,361,3004.1637771599603,image_02721.npy
2721,image_02722.fits,20,2.5,1.5,1.0,319,2824.004249288588,image_02722.npy
2722,image_02723.fits,20,2.5,1.5,1.0,262,2559.296778413945,image_02723.npy
2723,image_02724.fits,20,2.5,1.5,1.0,417,3228.776858192588,image_02724.npy
2724,image_02725.fits,20,2.5,1.5,1.0,106,1627.8820596099706,image_02725.npy
2725,image_02726.fits,20,2.5,1.5,1.0,90,1500.0,image_02726.npy
2726,image_02727.fits,20,2.5,1.5,1.0,255,2524.8762345905197,image_02727.npy
2727,image_02728.fits,20,2.5,1.5,1.0,210,2291.28784747792,image_02728.npy
2728,image_02729.fits,20,2.5,1.5,1.0,216,2323.7900077244503,image_02729.npy
2729,image_02730.fits,20,2.5,1.5,1.0,323,2841.6544476765644,image_02730.npy
2730,image_02731.fits,20,2.5,1.5,1.0,432,3286.335345030997,image_02731.npy
2731,image_02732.fits,20,2.5,1.5,1.0,360,3000.0,image_02732.npy
2732,image_02733.fits,20,2.5,1.5,1.0,186,2156.3858652847825,image_02733.npy
2733,image_02734.fits,20,2.5,1.5,1.0,87,1474.788120375263,image_02734.npy
2734,image_02735.fits,20,2.5,1.5,1.0,291,2697.2207918522354,image_02735.npy
2735,image_02736.fits,20,2.5,1.5,1.0,231,2403.122968139583,image_02736.npy
2736,image_02737.fits,20,2.5,1.5,1.0,301,2743.17334486904,image_02737.npy
2737,image_02738.fits,20,2.5,1.5,1.0,500,3535.533905932737,image_02738.npy
2738,image_02739.fits,20,2.5,1.5,1.0,130,1802.7756377319945,image_02739.npy
2739,image_02740.fits,20,2.5,1.5,1.0,84,1449.137674618944,image_02740.npy
2740,image_02741.fits,20,2.5,1.5,1.0,125,1767.7669529663688,image_02741.npy
2741,image_02742.fits,20,2.5,1.5,1.0,185,2150.5813167606566,image_02742.npy
2742,image_02743.fits,20,2.5,1.5,1.0,121,1739.2527130926085,image_02743.npy
2743,image_02744.fits,20,2.5,1.5,1.0,1,158.11388300841895,image_02744.npy
2744,image_02745.fits,20,2.5,1.5,1.0,256,2529.8221281347032,image_02745.npy
2745,image_02746.fits,20,2.5,1.5,1.0,395,3142.4512724941337,image_02746.npy
2746,image_02747.fits,20,2.5,1.5,1.0,242,2459.674775249769,image_02747.npy
2747,image_02748.fits,20,2.5,1.5,1.0,348,2949.5762407505254,image_02748.npy
2748,image_02749.fits,20,2.5,1.5,1.0,91,1508.3103128998357,image_02749.npy
2749,image_02750.fits,20,2.5,1.5,1.0,51,1129.1589790636217,image_02750.npy
2750,image_02751.fits,20,2.5,1.5,1.0,16,632.4555320336758,image_02751.npy
2751,image_02752.fits,20,2.5,1.5,1.0,351,2962.262648719725,image_02752.npy
2752,image_02753.fits,20,2.5,1.5,1.0,481,3467.7081768799403,image_02753.npy
2753,image_02754.fits,20,2.5,1.5,1.0,432,3286.335345030997,image_02754.npy
2754,image_02755.fits,20,2.5,1.5,1.0,133,1823.4582528810467,image_02755.npy
2755,image_02756.fits,20,2.5,1.5,1.0,359,2995.8304357890484,image_02756.npy
2756,image_02757.fits,20,2.5,1.5,1.0,155,1968.5019685029529,image_02757.npy
2757,image_02758.fits,20,2.5,1.5,1.0,374,3057.776970284131,image_02758.npy
2758,image_02759.fits,20,2.5,1.5,1.0,277,2631.539473388153,image_02759.npy
2759,image_02760.fits,20,2.5,1.5,1.0,383,3094.349689353161,image_02760.npy
2760,image_02761.fits,20,2.5,1.5,1.0,408,3193.743884534262,image_02761.npy
2761,image_02762.fits,20,2.5,1.5,1.0,175,2091.650066335189,image_02762.npy
2762,image_02763.fits,20,2.5,1.5,1.0,94,1532.9709716755892,image_02763.npy
2763,image_02764.fits,20,2.5,1.5,1.0,104,1612.4515496597098,image_02764.npy
2764,image_02765.fits,20,2.5,1.5,1.0,224,2366.4319132398464,image_02765.npy
2765,image_02766.fits,20,2.5,1.5,1.0,351,2962.262648719725,image_02766.npy
2766,image_02767.fits,20,2.5,1.5,1.0,263,2564.1762809916167,image_02767.npy
2767,image_02768.fits,20,2.5,1.5,1.0,145,1903.9432764659769,image_02768.npy
2768,image_02769.fits,20,2.5,1.5,1.0,365,3020.761493398643,image_02769.npy
2769,image_02770.fits,20,2.5,1.5,1.0,98,1565.2475842498527,image_02770.npy
2770,image_02771.fits,20,2.5,1.5,1.0,425,3259.6012026013245,image_02771.npy
2771,image_02772.fits,20,2.5,1.5,1.0,490,3499.9999999999995,image_02772.npy
2772,image_02773.fits,20,2.5,1.5,1.0,273,2612.4700955226263,image_02773.npy
2773,image_02774.fits,20,2.5,1.5,1.0,253,2514.9552679918584,image_02774.npy
2774,image_02775.fits,20,2.5,1.5,1.0,98,1565.2475842498527,image_02775.npy
2775,image_02776.fits,20,2.5,1.5,1.0,364,3016.6206257996714,image_02776.npy
2776,image_02777.fits,20,2.5,1.5,1.0,307,2770.379035439013,image_02777.npy
2777,image_02778.fits,20,2.5,1.5,1.0,273,2612.4700955226263,image_02778.npy
2778,image_02779.fits,20,2.5,1.5,1.0,78,1396.424004376894,image_02779.npy
2779,image_02780.fits,20,2.5,1.5,1.0,120,1732.0508075688772,image_02780.npy
2780,image_02781.fits,20,2.5,1.5,1.0,190,2179.449471770337,image_02781.npy
2781,image_02782.fits,20,2.5,1.5,1.0,173,2079.663434308542,image_02782.npy
2782,image_02783.fits,20,2.5,1.5,1.0,58,1204.1594578792294,image_02783.npy
2783,image_02784.fits,20,2.5,1.5,1.0,105,1620.185174601965,image_02784.npy
2784,image_02785.fits,20,2.5,1.5,1.0,496,3521.3633723318017,image_02785.npy
2785,image_02786.fits,20,2.5,1.5,1.0,33,908.2951062292474,image_02786.npy
2786,image_02787.fits,20,2.5,1.5,1.0,329,2867.926079939997,image_02787.npy
2787,image_02788.fits,20,2.5,1.5,1.0,176,2097.617696340303,image_02788.npy
2788,image_02789.fits,20,2.5,1.5,1.0,48,1095.4451150103323,image_02789.npy
2789,image_02790.fits,20,2.5,1.5,1.0,109,1650.7574019219178,image_02790.npy
2790,image_02791.fits,20,2.5,1.5,1.0,309,2779.388421937459,image_02791.npy
